sample_name,PC1_hat,PC2_hat,PC3_hat,PC4_hat,PC5_hat,PC6_hat,PC7_hat,PC8_hat,PC9_hat,PC10_hat
3576208,0.26598183931335934,-1.3327515716101588,0.46434368066059656,0.14304358451148985,0.4909709080098878,0.5311002396683748,-0.28758483278264946,0.3295009792965826,0.28384457458770646,0.020485593548527373
4131274,-0.3577433634898157,0.161955661527687,0.3353598462371045,0.29234904288121094,0.7590102637117838,-0.05272283642954565,-0.07543036588523942,0.5795546652585104,0.8494449801900592,0.14988599082599668
4291964,0.1396041977607549,-0.49044075940484494,-0.26650633395196904,-0.003635644324009939,0.260133788460532,0.019527432075116872,-0.1717084694114692,0.358754218500389,0.5607534008401981,-0.06397058826913145
4727154,-0.11652975718142201,-0.6472167495698576,-0.5549034614827386,-0.13882026764898808,0.3959813634433648,0.2804551974599333,-0.1919650015421931,0.6255877906199674,0.7768552833567968,0.09229936434983123
1610918,-0.12484160811405194,-0.6417802681651694,-1.0479071406888016,0.2872799660544445,0.7514791715588749,-0.13815476283360675,-0.21868552098739757,0.6014214077126192,0.32918979764520173,-0.032629515780707004
3163975,0.40184740809510366,-0.6175720390071114,-0.13088745737520857,0.22852246999843454,0.6779140437236915,-0.06079547171335135,-0.12722840402469868,0.6536464697634052,0.6685984440919881,0.34090369872741333
3777847,-1.2926748796760466,-0.4975375413339747,-0.3537557275680471,0.7399490365625229,1.2801022471623706,0.27226758743693974,-0.20470340774589066,0.6370518025343986,0.4479856357575423,0.04750239689057458
2756239,-0.9484563064554743,-0.18271340981105338,-0.3174969679230239,-0.03912785489319147,0.38843421096485736,0.2574182474816066,-0.34250599374683033,0.5484569322092941,0.5843446266179658,-0.02340938929011326
4639317,-0.2588384573810835,-0.5657987522142354,0.3063309006240535,0.473511611429927,0.3383381420543557,0.6819496550195814,-0.14176638337523628,0.2876485213727315,0.4071368307045041,0.07708239197724186
5885791,-1.2329920469509876,-0.08547951611592049,-1.0008783989346284,0.39980001931969883,1.1479756335016846,0.541621568777018,-0.3223832538560136,0.9133557836565354,0.8355184912808606,0.11110390227104816
1992736,-2.96990757165559,-0.22690017165596596,-1.564566112603563,0.8094805038149592,1.1992743043001457,-0.24710281300643108,-0.10246692265106315,0.3541196527202236,-0.1359251622552004,0.30676491862683625
2468536,-0.30320279116550697,-0.7556528055298855,0.8439687414653725,0.6587200352031785,0.4189430332530893,0.7419380773939371,-0.2913341853435979,0.18697241094959877,0.9392130454616754,0.23291213020312962
2993706,0.07375248742274658,-0.7820365088888631,-1.207542441482366,0.12525080390924426,0.5660968476454019,-0.21219389398481853,-0.29029906021859647,0.38738926676637175,0.09214563319113322,0.0846291622587836
4530941,0.04517289251467167,-0.942296876142887,0.5361359242482838,0.6097343036183605,0.5687831095333545,0.46193335224674514,-0.25955649181739765,-0.15287593309173,-0.018243150683359594,-0.044602745403995066
5175681,-0.7973757521169962,-0.5051229146567967,-0.5662970180965545,0.17698351722039354,0.555363668333618,-0.24130779321192986,-0.26427543896831296,0.5134783849165325,0.16860837512389948,0.13529315638853887
2514573,-0.5565050696613034,-0.0011704150737089202,-1.0893381102743291,0.3023413666216258,0.92918102316311,-0.26479571613750885,-0.2559702478868463,0.8215663661720454,1.1700979510569969,0.33293605900250106
3000610,-0.03530305296513164,-0.10756457908081372,-0.8413013230083307,0.3443049157701159,0.45710289537458276,-0.03836409753284425,-0.19711192002592248,0.2943511233380404,0.3762608530399716,0.10223234139411694
4033847,-0.9331664251935482,-0.8068700184715183,0.015514143520056516,0.4099723429334231,0.9746638068474084,0.5085224712737154,-0.38712649717910613,0.35509913670814053,0.29637588418961197,0.2370056814736338
4464144,0.03210650091697409,-0.19310690765372987,-1.8056415105931236,-0.045815063444133275,0.6850036669527727,-0.05051390836202652,-0.2187366765764094,0.780842070777973,0.43542122715361237,0.10594797371077515
2693378,-0.1570257793574591,0.17850633453770107,0.4077440155740979,0.25562173671022026,0.6706752588843269,0.2582808447740522,-0.16901967244806346,0.5532261579742416,0.38779396199456684,-0.06514702038333212
3831280,-1.693165848818183,-0.4761771862916047,-0.47493910241122356,0.32270340389948465,0.8538233883407245,0.26815107167631835,-0.2333983249275184,0.6675601834950002,0.23812543945764678,0.05850477033163743
4809338,-1.5004470035663007,-0.39890973345771646,-0.7286957797495812,0.46692365872466707,0.8474898831286081,-0.15471484397050564,-0.106567402675949,0.43194900338537034,0.7360863669953932,0.13632824426640902
1829388,-1.6389861986820569,-0.5321629163512667,-0.31180026489211493,0.7694079671270978,1.1688203764929719,0.2407277748100463,-0.3698971457520839,0.41467811609949934,0.03167392762888857,-0.16915042323071688
2757988,-0.6914630558082204,0.2164323991921198,-0.6965225205901301,0.44201045311664433,1.3452559937230348,-0.011950981848750233,-0.1816184854309843,0.7484594700591877,0.9175495352547083,-0.014517989875249606
3873173,-0.47553909017750756,-0.32680927230882856,1.328082984169062,0.437639189952194,0.7813785468780647,0.3824312908309848,-0.00480455662546319,0.21994533796670737,0.6805044315669088,0.11148198209735992
